# Full-corpus session_records TRUE-TOKEN length histogram, measured 2026-09-20.
# Format: <token_count>|<record_count>. Tokenizer: Qwen/Qwen3-Embedding-4B
# (shared by every Qwen-family embedder; Jina models use a different
# tokenizer but consume no bucket plan). 2,592,857 non-empty-text records
# of 6,409,927 total; 6,335 distinct lengths; unbinned, uncapped (the
# loader clamps >8192 into the truncation edge).
1102|92
1103|106
1104|103
1105|106
1106|148
1107|112
1108|109
1109|130
1110|108
1111|120
1112|101
1113|95
1114|96
1115|112
1116|197
1117|211
1118|99
1119|115
1120|153
1121|115
1122|107
1123|87
1124|91
1125|94
1126|104
1127|89
1128|108
1129|116
1130|86
1131|96
1132|87
1133|102
1134|101
1135|105
1136|100
1137|87
1138|75
1139|92
1140|84
1141|83
1142|85
1143|80
1144|79
1145|86
1146|86
1147|94
1148|93
1149|91
1150|72
1151|87
1152|78
1153|84
1154|77
1155|104
1156|69
1157|68
1158|68
1159|60
1160|73
1161|70
1162|73
1163|98
1164|79
1165|64
1166|77
1167|68
1168|66
1169|52
1170|63
1171|76
1172|50
1173|83
1174|52
1175|83
1176|66
1177|71
1178|91
1179|64
1180|47
1181|53
1182|71
1183|49
1184|62
1185|69
1186|60
1187|83
1188|71
1189|63
1190|63
1191|66
1192|83
1193|50
1194|56
1195|65
1196|64
1197|66
1198|62
1199|52
1200|70
1201|49
1202|52
1203|67
1204|69
1205|55
1206|59
1207|191
1208|67
1209|50
1210|55
1211|48
1212|44
1213|66
1214|66
1215|58
1216|55
1217|75
1218|62
1219|48
1220|57
1221|52
1222|59
1223|69
1224|60
1225|49
1226|65
1227|66
1228|67
1229|62
1230|51
1231|54
1232|57
1233|62
1234|56
1235|64
1236|57
1237|63
1238|51
1239|59
1240|57
1241|62
1242|51
1243|56
1244|56
1245|68
1246|48
1247|62
1248|40
1249|67
1250|47
1251|61
1252|47
1253|50
1254|54
1255|59
1256|53
1257|42
1258|65
1259|48
1260|53
1261|47
1262|53
1263|46
1264|43
1265|51
1266|49
1267|46
